sample,source_sample_index,t_sample_s,vdiff_v,direct_code,sar_code,oracle_code
64484,64500,0.03225,1.4317184135583219,235,235,235
64485,64501,0.0322505,1.3824809589007583,232,232,232
64486,64502,0.032251,1.3206217809022331,227,227,227
64487,64503,0.0322515,1.2467056391909757,221,221,221
64488,64504,0.032252,1.1614073706132548,215,215,215
64489,64505,0.0322525,1.0655057281342646,208,208,208
64490,64506,0.032253,0.959876271011425,200,200,200
64491,64507,0.0322535,0.8454833711405043,191,191,191
64492,64508,0.032254,0.7233714085712377,182,182,182
64493,64509,0.0322545,0.5946552365689662,172,172,172
64494,64510,0.032255,0.46051000326041436,162,162,162
64495,64511,0.0322555,0.3221604228196671,152,152,152
64496,64512,0.032256,0.18086959410938738,141,141,141
64497,64513,0.0322565,0.0379274688913971,130,130,130
64498,64514,0.032257,-0.10536092512284043,120,120,120
64499,64515,0.0322575,-0.24768739887527752,109,109,109
64500,64516,0.032258,-0.3877525454063596,98,98,98
64501,64517,0.0322585,-0.5242776031419235,88,88,88
64502,64518,0.032259,-0.6560161306789477,78,78,78
64503,64519,0.0322595,-0.7817653864964076,69,69,69
64504,64520,0.03226,-0.9003773097076828,60,60,60
64505,64521,0.0322605,-1.0107690015801702,51,51,51
64506,64522,0.032261,-1.1119326121410977,44,44,44
64507,64523,0.0322615,-1.2029445416159068,37,37,37
64508,64524,0.032262,-1.282973872667548,31,31,31
64509,64525,0.0322625,-1.3512899564810226,26,26,26
64510,64526,0.032263,-1.407269083410724,22,22,22
64511,64527,0.0322635,-1.4504001773005124,18,18,18
64512,64528,0.032264,-1.4802894614910296,16,16,16
64513,64529,0.0322645,-1.4966640539050657,15,15,15
64514,64530,0.032265,-1.4993744583963196,15,15,15
64515,64531,0.0322655,-1.4883959296145295,15,15,15
64516,64532,0.032266,-1.4638286989244484,17,17,17
64517,64533,0.0322665,-1.4258970593168458,20,20,20
64518,64534,0.032267,-1.374947317666428,24,24,24
64519,64535,0.0322675,-1.311444633034208,29,29,29
64520,64536,0.032268,-1.2359687698726727,34,34,34
64521,64537,0.0322685,-1.1492088049147422,41,41,41
64522,64538,0.032269,-1.0519568360695741,48,48,48
64523,64539,0.0322695,-0.945100750750466,56,56,56
64524,64540,0.03227,-0.8296161196806542,65,65,65
64525,64541,0.0322705,-0.706557290157071,74,74,74
64526,64542,0.032271,-0.5770477601122477,84,84,84
64527,64543,0.0322715,-0.4422699208486033,94,94,94
64528,64544,0.032272,-0.3034542620788353,105,105,105
64529,64545,0.0322725,-0.16186813785012985,115,115,115
64530,64546,0.032273,-0.018804195906427623,126,126,126
64531,64547,0.0322735,0.12443142388840121,137,137,137
64532,64548,0.032274,0.2665310142869948,148,148,148
64533,64549,0.0322745,0.4061972397250911,158,158,158
64534,64550,0.032275,0.5421549806834246,168,168,168
64535,64551,0.0322755,0.6731629752228154,178,178,178
64536,64552,0.032276,0.7980251514202568,188,188,188
64537,64553,0.0322765,0.9156015472120616,196,196,196
64538,64554,0.032277,1.024818717985633,205,205,205
64539,64555,0.0322775,1.1246795368703306,212,212,212
64540,64556,0.032278,1.2142722982668772,219,219,219
64541,64557,0.0322785,1.29277904150899,225,225,225
64542,64558,0.032279,1.3594830186469964,230,230,230
64543,64559,0.0322795,1.413775238185232,234,234,234
64544,64560,0.03228,1.4551600250341292,237,237,237
64545,64561,0.0322805,1.483259545902148,239,239,239
64546,64562,0.032281,1.4978172588271894,240,240,240
64547,64563,0.0322815,1.4987002553421214,240,240,240
64548,64564,0.032282,1.4859004738981227,239,239,239
64549,64565,0.0322825,1.459534773464761,237,237,237
64550,64566,0.032283,1.4198438666347073,234,234,234
64551,64567,0.0322835,1.3671901219765508,230,230,230
64552,64568,0.032284,1.3020542556927506,226,226,226
64553,64569,0.0322845,1.2250309427986736,220,220,220
64554,64570,0.032285,1.136823387876682,213,213,213
64555,64571,0.0322855,1.0382369049864173,206,206,206
64556,64572,0.032286,0.9301715653416753,198,198,198
64557,64573,0.0322865,0.8136139798680253,189,189,189
64558,64574,0.032287,0.6896282916814477,179,179,179
64559,64575,0.0322875,0.5593464607179065,170,170,170
64560,64576,0.032288,0.42395792919916336,159,159,159
64561,64577,0.0322885,0.2846987623171749,149,149,149
64562,64578,0.032289,0.14284036324311739,138,138,138
64563,64579,0.0322895,-0.00032213447834877846,127,127,127
64564,64580,0.03229,-0.14348169118705423,117,117,117
64565,64581,0.0322905,-0.2853312940776591,106,106,106
64566,64582,0.032291,-0.42457588991251627,96,96,96
64567,64583,0.0322915,-0.5599442085467412,85,85,85
64568,64584,0.032292,-0.6902003693323449,76,76,76
64569,64585,0.0322925,-0.814155164405272,66,66,66
64570,64586,0.032293,-0.9306769158799839,57,57,57
64571,64587,0.0322935,-1.038701807796186,49,49,49
64572,64588,0.032294,-1.1372435985035356,42,42,42
64573,64589,0.0322945,-1.225402624821001,35,35,35
64574,64590,0.032295,-1.3023740157409318,29,29,29
64575,64591,0.0322955,-1.3674550407166062,25,25,25
64576,64592,0.032296,-1.4200515254224746,21,21,21
64577,64593,0.0322965,-1.4596832764238727,18,18,18
64578,64594,0.032297,-1.4859884652322153,16,16,16
64579,64595,0.0322975,-1.4987269317112353,15,15,15
64580,64596,0.032298,-1.4977823766822875,15,15,15
64581,64597,0.0322985,-1.483163423708795,16,16,16
64582,64598,0.032299,-1.455003540365232,18,18,18
64583,64599,0.0322995,-1.4135598197091679,21,21,21
64584,64600,0.0323,-1.3592106330824634,25,25,25
64585,64601,0.0323005,-1.2924521756727527,30,30,30
64586,64602,0.032301,-1.213893936365937,36,36,36
64587,64603,0.0323015,-1.124253133258223,43,43,43
64588,64604,0.032302,-1.0243481656280249,50,50,50
64589,64605,0.0323025,-0.9150911421384169,59,59,59
64590,64606,0.032303,-0.797479553508867,67,67,67
64591,64607,0.0323035,-0.6725871656544585,77,77,77
64592,64608,0.032304,-0.5415542164604957,87,87,87
64593,64609,0.0323045,-0.40557700568502497,97,97,97
64594,64610,0.032305,-0.26589697301823506,107,107,107
64595,64611,0.0323055,-0.12378936403602785,118,118,118
64596,64612,0.032306,0.019448412485501124,129,129,129
64597,64613,0.0323065,0.1625086296140092,140,140,140
64598,64614,0.032307,0.3040851814868898,150,150,150
64599,64615,0.0323075,0.44288550775759755,161,161,161
64600,64616,0.032308,0.5776423943609297,171,171,171
64601,64617,0.0323085,0.7071255428732436,181,181,181
64602,64618,0.032309,0.8301528028541585,190,190,190
64603,64619,0.0323095,0.9456009645899832,199,199,199
64604,64620,0.03231,1.052416013740388,207,207,207
64605,64621,0.0323105,1.1496227542355342,214,214,214
64606,64622,0.032311,1.2363337115825546,221,221,221
64607,64623,0.0323115,1.3117572353027807,226,226,226
64608,64624,0.032312,1.3752047265096483,231,231,231
64609,64625,0.0323125,1.426096924651927,235,235,235
64610,64626,0.032313,1.4639691960291161,238,238,238
